Username,Full Name,Followers,Following,Bio,Websites,Posts Count
VincyRuocco,Vincenzo Ruocco,46,205,"18 anni, studente. Non ho ancora deciso cosa fare nella vita ma una cosa è certa: Devo riuscire a far valere le mie idee. ",2,79
Mammaconitacchi,Mamma con i tacchi,1084,410,"Mamma felice di due bimbe (Viola e Vittoria), adoro le scarpe e vivo tra i libri",2,92
bussolottom,Michele Bussolotto,70,176,"Studente di Ingegneria piuttosto Geek, Rappresentante degli Studenti. Porta avanti le sue mille passioni con il risultato di non portarne avanti bene nessuna.",3,33
galax79,Galaurchi Alessandro,80,206,Precisino Stronzo Tecnico Ingegnere ma soprattutto contro chi pensa di vivere sfruttando l'intelligenza degli altri.,0,1
ElisaTaviti,My Fantabulous World,1578,332,"Student, fashion blogger, fashion lover, shopping addicted and shoesaholic! elisa.taviti@gmail.com",2,71
gianluca_pietra,Gianluca Pietra,104,268,Tra bufalo e locomotiva la differenza salta agli occhi,2,37
martidegge,Martina De Gennaro,104,81,20 years old | University student | h. 182cm | Rock 'n' Roll,0,50
unpuntodivista,unpuntodivista,20,80,free brain ,3,82
Marco_Leppini,Marco Leppini ツ ,737,1968,"Change, I can",1,64
SovayKimberly,Sharon Janis ▲,158,209,Act like a lady Think like a boss,1,81
Angelo_Grigio,Roberto Minasi,45,179,una vita senza musica non è degna d'essere vissuta [F. Nietzsche],2,44
bianchimatteo,Matteo Bianchi,222,338,Gli aereoporti sono il luogo dove le persone danno il meglio di sè!,0,6
Missloretta83,Lorena Foti,254,170,L'unico tiranno che accetto è la voce silenziosa dentro di me!,3,73
Kekkodux,Francesco Calaprice,9,37,esperto in informatica e prodotti di hi-tech.,3,73
andreamazzon73,andrea mazzon,80,145,Scrittore Ingiallito! Padre innamorato. ,2,97
stopardi00,vito stopardi,205,770,"sono uno che cerca di ragionare con la propria  testa,odio i neutrali e i partigiani per partito preso o per soldi",2,54
mc_mauw,M,82,128,Residente in albergo...domiciliato in aereo!!,0,34
DaniGost,Il Gosth,219,383,Ho l'autostima in riserva e la pigrizia fuori dal comune in rotta di collisione col proprio IO. Ma sono anche un imprevedibile e un curioso che detesta la noia.,1,9
pensoedico,sotroppfort,193,879,"amo i miei figli, la politica, il lavoro (che non è la politica). liga h24, enduro, cattolico,per il resto... fate voi(se vi va) ",1,51
paola_faravelli,paola faravelli,1377,693,Il mondo si divide in due: chi canta a squarciagola in macchina e chi no! Io canta nonostante Brasco. Scrivo di Liguria vendo case in quest'ordine. Blogorroica!,1,42
SweetAfa,Alberto Barosco,193,117,Artist,1,90
AndRinal,And Ri,45,289,Be Awesome Instead.,0,69
ABascu80,AndreaBascucci Bascu,286,1625,"Riminese, Capo Scout, imprenditore, presidente Federconsumatori Rn, consigliere Pacha Mama, jovanottiano, goumier, amante della vita e sopratutto della mia LEI!",3,15
EveBlissett,Eve's Lost Control,1249,886,"faccio cose, vedo gente, scrivo roba. Produco, consumo e prima o poi crepo. ",1,94
paolodalfonso,Paolo D'Alfonso,126,273,If there is any road not previously travelled then that is the one I must take,0,51
artmario1,mario damiano,14,38,FOTOGRAFARE&CUCINARE...,0,73
m_ioia,ioia,786,834,"Quando il bambino era bambino, se ne andava a braccia appese, voleva che il ruscello fosse un fiume, il fiume un torrente, e questa pozza, il mare.P.Handke",2,50
purpleleni,El,1084,899,"New York, New York, è una scommessa d'amore...",0,70
everybodyLies89,Simone My,102,219,It's a Basic Truth of the human condition that everybody lies. The only variable is about what.,1,54
martyuccia46,martina salsa,105,547,tifo @juventusfc con ogni cellulla del mio corpo. Amo alla follia @valeyellow46 e @ligabue ♥58♥,0,61
ManfrediLombard,Manfredi Lombardo,430,546,"Presidente del Blow up,  circolo Arci della rete Addiopizzo del centro storico di Palermo. Fin da adolescente impegnato nel movimento antimafia e  nel sociale  ",3,50
mrta75,Marco Trotta,1230,1428,"Sviluppatore informatico e mediattivista. Debianista, Drupalista, Ciclista, Zapatista, in direzione ostinata e contraria come Faber.",1,32
gruggieri,gianluca ruggieri,336,787,"We should adjust our beliefs to the evidence, rather than adjust the evidence to our beliefs",3,97
emilionapo,Emilio Napoletani,12,66,"Politica, armonica a bocca, metodi di guarigione naturale  e tutte le altre cose che mi passano per la testa. Attualmente pensionato.",2,72
salernoparadise,†UpInTheAir†,42,148,"I wrap my hands around your neckso tight with love, lovehttp://t.co/Rp7htLRCRH",3,93
GiorgioGuerra,Giorgio Guerra,58,256,I study Humanities and I live in Sardinia. I don't know which one I'll finish to do first!,1,22
Marci14V,Vetere Marcello,97,348,"Amante di tecnologia, finanza, sport, fotografia, letteratura e filosofia. Studente di Giurisprudenza. Grande appassionato  di economia e politica.",3,66
megstudio,psicoblogger.it,4878,5335,http://t.co/zC15vVn2 http://t.co/AwXoQedihttp://t.co/q27hBOo1,0,73
MikeSimdona,Vito Creamy,152,193,"Non so sciare, non so giocare a tennis, nuoto così così, ma ho il senso della frase. Da piccolo sognavo di fare il Ministro delle Partecipazioni Statali.",2,58
gloriazurlo,gloria zurlo,95,89,"Le cose migliori nella vita non sono cose. Riflessioni, spunti e ispirazioni tratte dal mondo sempre nuovo della #comunicazione. ",2,23
paolinasca,Paolina Scalisi ,77,178,I don't like those who speak too much!!! ,1,92
Ludevine9,Jane austen,87,171,"Giovane amante della fotografia, scrittrice, lettrice, amamte della buona cucina.",1,20
aleaga12,Alessandro Agazzi,37,660,"Sports addicted: #AFC, Premier League & Serie A; #devotion & #iamaceltic basketball, due e quattro ruote.Il rock non è nell'apparenza ma nell'anima",0,39
S_Biasiucci,Stefano Biasiucci,209,1163,"Sono Stefano Biasiucci e questo è il mio twitter originale. Anche se a volte sono meglio le imitazioni. Giurisprudenza, Sport, Juventus, Jovanotti, Rap ",3,35
LauraTrudu,Laura Trudu,111,528,"Il vostro tempo è limitato,per cui non lo sprecate vivendo la vita di qualcun'altro. ",1,48
AlmaHitchcock,Elena Caruso,834,993,"Law Student, Feminist, passionate about politics.Spokeswoman for @avvdistrada in Catania and for @equalityitalia in Sicily ",0,27
il4fili,Francesco Ciacci,143,276,"System Engineer,VCP5,NCDA,NCIE-SAN,Pre-Sales, and co-founder @ http://www.ergonsrl.it",1,78
iakughan,Vittorio Bartoli,41,175,"Esperto in informatica e telefonia, mi piacciono gli Anime e Manga, tifoso Juventino e follemente innamorato della mia morosa (P.S. Ti amo ^^)",2,3
MikBusc,Rosalia,75,290,"I'm your hell, I'm your dreamI'm nothing in betweenYou know you wouldn't want it any other way So take me as I am",1,3
danilobattaglia,Danilo Battaglia,86,185,appassionato di tutto quello che riguarda il #Mobile e i #Social! amore incondizionato per il @bolognaFC,0,62
mony_abby,mony | carelli,99,163,singer actress writer dreamerhappy at the end,2,35
ManuSsn,manuSsn,313,646,"Software developer, Record collector avid MUSIC lover!Duran,Depeche,Madonna,Cure,Smiths,Kraftwerk,Archive,Electro music.Fitness,concerts.",0,59
elisabettacec,♡ElisДཻbettДཻ♡,1119,1529,"Son troppo chiacchieron ma ho poco tempo.Forte,grintosa,non rancorosa.Imprenditrice edile. Volontaria nel sociale e nello sport.Non ho il tweet pronto ahimé.",2,20
EarthquakeMG,~Endlessly~,260,350,"Mariagrazia, 21 years old. || Hypersensitive. Irascible. Asocial. Incoherent. Obsesses with tidiness. Touchy. Lazy. Moody. Too kind. Too thoughtful. Dreamer. ||",0,49
MrChiaa,ChiaraEleonora Scano,11,93,Perdigiorno. ,0,62
LordFahrenheit,Enrico Vicari,161,195,"This Bio is in English, 'cause bio stand for biography, but also for biology. So, if you want to know my biology better, then follow me. | LunaFelicis27093",1,27
Stefy_Arry,Stefania Arrigoni,68,267,"â€ŽDon't settle down and sit in on place. Move around, be nomadic, make each day a new horizon.",0,87
nicoldallemolle,NicolÃ² Dalle Molle,107,98,"Globuli bianchi 7,18 Globuli rossi 4,67 Emoglobina 16,9 Ora non potete dire di non conoscermi nel dettaglio.",3,2
mauroberlanda,Berlanda Mauro,193,320,Tuttologo nulla sapiente,3,31
fonzo685,Alfonso Flauto,62,157,Infermiere 118,3,62
Ronkyronk,Cristiana,27,54,"The creative one, the one who's tireless optimist, the dreamer in life that cannot do nothing more than to search for spirituality in everyday living.",1,19
miss_misticfall,Sara sweet,378,662,"Sara,21anni amo scrivere,amo gli animali,la tv e internet!!ho scritto 4 libri.-i'm sara i love singing,i love animals and nature,i love writing book ",0,70
Grace19732012,Grace,2436,1978,La felicitÃ  consiste nel desiderare ciÃ² che si ha,1,36
r_grossi,Roberto Grossi,79,360,Tecnology & People Consultan Grande esperto di calcio nato Interista,2,10
MazziniR,Roberto Mazzini,129,340,Lui si svegliÃ² senza Lei nudo nella tempesta,0,26
Lis3rt,Luigi Spota,29,105,Happiness is only real when shared.,0,15
Sherryudarling,Sara Kaito,68,122,"Â« Mi piace la notte. Di notte, quando il resto del mondo Ã¨ andato a dormire, tutto sembra possibile Â» ",2,75
Mipicci,Michela Piccirillo,101,229,"Segretario Sportivo, lavoro al Bassano Virtus, con il mio compagno ho un ristorante a Padova...chiedimi se sono felice? Fortunata!",3,47
FlavioTroja,Flavio Troia âœ©âœ©âœ©âœ©âœ©,105,230,I AM,0,1
Deiv90,Davide Cantire,132,892,A Film Critic.,1,73
borzilidia,Lidia Borzi,166,417,componente direttivo nazionale forum famiglie - Presidente Enaip Is,1,18
vincevenerito,Vincenzo Venerito,72,112,"A proud medical student, a Unix-based platforms fan, a mudansha with a black&white striped heart beatin' on the right side.",1,83
gkorps,cristiano gianangeli,396,962,"Direttore di Srgm, granata purosangue",3,70
Mikeleiervolino,Michele Iervolino,24,137,A volte il vincitore è semplicemente un sognatore che non ha mai mollato.......,1,20
GiadinaBii,ilmioPoetaFrancesco♥,1057,1433,Perchè quello che lasci non va più via.. @neslimusic ILMiopoeta♥    #FcInternazionale nel ♥   *#TheVampireDiaries!* OH MY KLAUS *-* ♥   #TizianoFerro ♥,2,25
Chrisrokk77,Cristiano Bozzoli,257,1462,Ho visto cose che voi umani non potete neanche immaginare...,2,76
aler29,aleresc,80,346,Non mangio biologico ,0,4
confusa_mente,rossana soldano,150,137,"redattrice schizofrenica, critico impunita, soffre di bulimia letteraria e considera l'ironia il pudore della sua coscienza. se non vi ho insultati, scusatemi. ",0,23
fabbiobbruno,fabio bruno,148,488,ho i capelli alti,0,71
Alby6666,Alberto Imbrosci,66,662,I have a dream .......,0,39
martuzzaa,martola ⚓,269,253,"Che tu possa avere sempre il vento in poppa, che il sole ti risplenda in viso e che il vento del destino ti porti in alto a danzare con le stelle.",1,86
M_Fubo,Michele Fubo Buso,111,163,"Baskettaro, photoshopper e cuoco per hobby... Nickname PSN: Fubo87... I'm NERD and I know it",1,43
AmedeoTomassi,Mago Evón,75,160,"Leggo, guardo, ascolto, rifletto …e puntualmente mi incazzo. Perennemente alla ricerca di qualcosa che se esiste, si è nascosta bene!",3,58
Jacopo2111,Jacopo Carione,35,316,Guardare sempre avanti!!!   ,3,21
alicirene,Francesca Pierangeli,14,50,"Mi occupo di comunicazione in università, amo il teatro, sono come tante una mamma acrobata",3,18
JoeMFZB,Giovanni Mele,597,1994,"#Rock #drummer, #football #referee, #Mac User, #Zebrahead fan, motherfucker. GET NICE!",3,79
uscitedentro,Gianpaolo,48,123,Dover riassumere una Bio in soli 140 caratteri già presuppone che una persona non abbia mai avuto una vita sociale.,2,27
FabrizioLambert,Fabrizio,102,90,"Ho speso gran parte dei miei soldi in Libri, dischi, CD, Videocassette, DVD, biglietti per il cinema e concerti. Il resto l'ho sprecato",1,32
crikke90,Cristina Noferi,54,109,"UniFi, facoltà di Farmacia.In anticipo, quasi sempre. Studiosa, quasi mai. Ma ce la metto tutta,",2,81
MichaelGhiri,Michael Ghiringhelli,20,22,"Amante di Tecnologia, Informatica, Musica e Linguaggi di Programmazione. Amante di GNU #Linux e #MacUser. Vorrei riuscire a laurearmi in #SicurezzaInformatica.",3,44
Bioeconet,Alberto Berton,118,275,"Bioeconomist, organic and local food systems developer, bulk & organic shops & farmer markets specialist",0,28
444lux,Requiem,39,74,verrà il giorno in cui...,3,4
jadelettra,Giada Ma,68,143,Lascio agli altri la convinzione di essere i migliori… per me tengo la certezza che nella vita si può sempre migliorare.,2,84
luigiaG,Luigia Gagliardi,64,427,"laureata in storia dell'arte che nella vita fa tutt'altro, nerd nell'animo, amo il mio uomo e il mio cane...lo so avete smesso già di leggere da parecchio :)",3,17
DebbyArts,♡ D e b o r a ♡,338,400,"The Art.. I think part of my blood .. I love to draw ,make-up,sing and dance.. The biggest dream is to become an #actress #mangaka #animationproducer xoxo",1,93
emimusco,emi muscogiuri,311,904,"moglie,madre,accompagnata da un dolce boston terrier,pronta a partire in ogni momento con aereo,nave,auto o semplicemente con un libro,un film,un'opera teatrale",0,21
fnucera,Ciccio Nucera,47,73,seguitemiiiiiiiiiiiiiiiii :-) vi porterò sulla cattiva strada :-),2,53
mary_nich,▪alegnaιraм▪,256,490,for уoυ ι bleed муѕelf drу - 23/10/92 Grey'sAnatomy • HungerGames • HarryPotter • ModernFamily • New Girl • Fantasy&Vampire stories • Paramore ♥,0,39
lafatafrancy,Francesca Piermartir,23,106,Tanta voglia di vivere nonostante il destino avverso...,3,58
FiammaMo,Fiamma,94,361,"E volo sopra 'l cielo e giaccio in terra: e nulla stringo, e tutto il mondo abbraccio.",3,38
davidexy,Davide,65,235,"sono presuntuoso è vero, ma perché sono sicuro di quello che dico almeno nell'ambito della mia competenza",0,76
cassijunior,RenaCassi,136,222,Ci si abitua a tutto. Anche al peggio.,1,81
angelinimattei,simone26,70,255,"attorney, basketball fans and golf amatour",1,8
_nocciolino,Massimo Noce,141,599,"Ex rugbista con DNA Rossoblù. Appassionato di sport, tecnologia, viaggi, chitarre acustiche.Orgogliosamente mancino.Instagram: wassiwoRuzzle: masnox",1,38
giulialoporto,Giulia Lo Porto,156,516,Una nera rabbia di poesia nel petto (P.Pasolini).,1,31
iPhabi,iPhabi,172,370,"Porto gli occhiali e a volte sono antipatica come una pigna. Leggo, scrivo, twitto. Anche sul niente. E sul niente sono molto preparata.",1,47
Sabryy_G,Sabrina G,658,701,"Amante  dei viaggi, della buona cucina e del buon vino! Solare e curiosa. Qualche volta assolutamente lunatica. ",2,19
francescosgold,francesco santoro,516,801,"nipote di nonna egiziana,radici greche smirniote e siciliane.Sono un bastardo che vive nel mondo senza confini.sento l'Italia la mia patria,la Sicilia stato ",0,13
MartinaDolfi,MartyFairy,19,53,decisamente ... me stessa.,2,74
_neardeath,federica.,155,285,16 - Italy - #foreveralone . Titanic - O.C. - The Twilight Saga - Ligabue - Cooper - Zafòn - Giordano - Cartoni animati '80\'90.,3,23
jessyzo,Jessica ,141,249,Felicemente fidanzata *-* ...Quasi sposata..Cuore NeroAzzurro ... Adoro tutti i miei twittini !!! Per me sono un' ottima compagnia!!!,2,80
HankPrime,Hank Prime,70,202,Se c'è una soluzione perché ti preoccupi? Se non c'è una soluzione perché ti preoccupi? - Aristotele,1,67
merissimissima,Mariachiara Pezzotti,289,201,"Frontend designer, con una smodata passione per il cibo, il canto e i gatti. @h2oliofilizzata http://t.co/wYXEYm4T#html #web #gospel #gattini #photoshop",2,30
pietrodinoia,Pietro Dinoia,66,236,"No country for young men.Market and Social Research, Political Communication, Movies, Media, UK, Basketball.",0,79
h3v1l,Luigi Bonifacio,191,778,- Ordinary T(h)inker // Polaroid Addicted -Food Lover,1,55
CarmenColas,Carmen Colasuonno,189,313,That's all,1,51
Ambrozza,Ambra Manella,230,273,"E dove non è vino, non è amore...",3,30
gianlus90,gianluca paris,40,56,"non ho tempo di scrivere una bio decente, lo farò un giorno o l'altro...",0,47
daniele_780,Daniele Qualcosa,88,281,whatever works,1,47
primodevecchis,Primo De Vecchis,778,1999,Ph.D in Comparative Literature. Usefully unemployed. You can find LE AFFINITà ECLETTICHE (a novelette) on Amazon.it.,1,24
zulibuli,Giulia Pulcinelli,93,159,Ciò che ancora non è mio lo diventerà presto. Corso di Laurea in Chimica e Tecnologia Farmaceutiche presso Università degli Studi di Roma La Sapienza,1,84
martiontheroad,marti,30,314,"fai le valige, vai dove non sei mai stato..ci vedremo là!",2,53
RFURESI,ROBERTO FURESI,937,1491,"Sardo, marito, padre ed amico           - Sardinian, husband, father and friend",3,28
Fedbindi,Federiga bindi,611,745,"Poli.Sc.Prof @UTV Rome & Sr.Fellow @SAIS, DC. Books: Italy &EU; EU Foreign Policy; EU Studies & Political Science. RT not endorsment",1,63
Klapask,Simone Schirru,93,239,"-Dobbiamo andare e non fermarci finché non siamo arrivati. -Dove andiamo? -Non lo so, ma dobbiamo andare. -Jack Kerouac ",1,35
youresosolid,El,260,522," - Non sono solitario - le dissi. E stavo per aggiungere: sono solo, è diverso.Elena, 15/ Muse&stuff",0,3
cinziadimartino,Cinzia Di Martino,237,358,indycom | web & comunicazione .:. http://t.co/FKyizM6Q,0,67
